time	species	protein	transcript	ribo_density	collisions
9.999924	__gene 16_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 17.5_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 17_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 18.5_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 18.7_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 18_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 19.2_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 19.3_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 19.5_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 19_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 2.5_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 2.8_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 3.8_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 3_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 4.2_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 4.3_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 4.5_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 4.7_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 4A_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 5.3_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 5.5_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 5.7_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 5.9_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 5_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 6.3_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 6.5_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 6.7_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 6_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 7.3_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 7.7_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 7_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 8_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gene 9_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__gp-2_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__lysozyme-3.5_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__protein_kinase-0.7_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	__ribosome	271.000000	0.000000	0.000000	0.000000
9.999924	__rnapol-1_rbs	0.000000	0.000000	0.000000	0.000000
9.999924	bound_ecolipol	1724.000000	0.000000	0.000000	0.000000
9.999924	bound_ecolipol_p	0.000000	0.000000	0.000000	0.000000
9.999924	bound_ribosome	9729.000000	0.000000	0.000000	0.000000
9.999924	degraded_transcript	13.000000	0.000000	0.000000	0.000000
9.999924	ecoli_genome	76.000000	0.000000	0.000000	0.000000
9.999924	ecoli_transcript	1007.000000	0.000000	0.000000	0.000000
9.999924	ecolipol	76.000000	0.000000	0.000000	0.000000
9.999924	ecolipol-2	0.000000	0.000000	0.000000	0.000000
9.999924	ecolipol-2-p	0.000000	0.000000	0.000000	0.000000
9.999924	ecolipol-p	0.000000	0.000000	0.000000	0.000000
9.999924	gp-2	0.000000	0.000000	0.000000	0.000000
9.999924	lysozyme-3.5	0.000000	0.000000	0.000000	0.000000
9.999924	nonpref_charged	750.000000	0.000000	0.000000	0.000000
9.999924	nonpref_uncharged	0.000000	0.000000	0.000000	0.000000
9.999924	pref_charged	1750.000000	0.000000	0.000000	0.000000
9.999924	pref_uncharged	0.000000	0.000000	0.000000	0.000000
9.999924	protein_kinase-0.7	0.000000	0.000000	0.000000	0.000000
9.999924	rnapol-1	0.000000	0.000000	0.000000	0.000000
9.999924	rnapol-3.5	0.000000	0.000000	0.000000	0.000000
15.000066	E. coli B promoter	0.000000	0.000000	0.000000	0.000000
15.000066	E. coli C promoter	0.000000	0.000000	0.000000	0.000000
15.000066	E. coli promoter A1	1.000000	0.000000	0.000000	0.000000
15.000066	E. coli promoter A2	0.000000	0.000000	0.000000	0.000000
15.000066	E. coli promoter A3	0.000000	0.000000	0.000000	0.000000
15.000066	T7 promoter phi1.1A	0.000000	0.000000	0.000000	0.000000
15.000066	T7 promoter phi1.1B	0.000000	0.000000	0.000000	0.000000
15.000066	T7 promoter phi1.3	0.000000	0.000000	0.000000	0.000000
15.000066	T7 promoter phi1.5	0.000000	0.000000	0.000000	0.000000
15.000066	T7 promoter phi1.6	0.000000	0.000000	0.000000	0.000000
15.000066	T7 promoter phi10	0.000000	0.000000	0.000000	0.000000
15.000066	T7 promoter phi13	0.000000	0.000000	0.000000	0.000000
15.000066	T7 promoter phi17	0.000000	0.000000	0.000000	0.000000
15.000066	T7 promoter phi2.5	0.000000	0.000000	0.000000	0.000000
15.000066	T7 promoter phi3.8	0.000000	0.000000	0.000000	0.000000
15.000066	T7 promoter phi4.3	0.000000	0.000000	0.000000	0.000000
15.000066	T7 promoter phi4.7	0.000000	0.000000	0.000000	0.000000
15.000066	T7 promoter phi4c	0.000000	0.000000	0.000000	0.000000
15.000066	T7 promoter phi6.5	0.000000	0.000000	0.000000	0.000000
15.000066	T7 promoter phi9	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 0.3_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 1.1_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 1.2_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 1.3_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 1.4_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 1.7_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 1.8_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 10A_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 11_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 12_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 13_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 14_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 15_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 16_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 17.5_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 17_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 18.5_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 18.7_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 18_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 19.2_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 19.3_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 19.5_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 19_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 2.5_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 2.8_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 3.8_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 3_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 4.2_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 4.3_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 4.5_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 4.7_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 4A_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 5.3_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 5.5_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 5.7_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 5.9_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 5_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 6.3_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 6.5_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 6.7_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 6_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 7.3_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 7.7_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 7_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 8_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gene 9_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__gp-2_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__lysozyme-3.5_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__protein_kinase-0.7_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	__ribosome	219.000000	0.000000	0.000000	0.000000
15.000066	__rnapol-1_rbs	0.000000	0.000000	0.000000	0.000000
15.000066	bound_ecolipol	1725.000000	0.000000	0.000000	0.000000
15.000066	bound_ecolipol_p	0.000000	0.000000	0.000000	0.000000
15.000066	bound_ribosome	9781.000000	0.000000	0.000000	0.000000
15.000066	degraded_transcript	28.000000	0.000000	0.000000	0.000000
15.000066	ecoli_genome	75.000000	0.000000	0.000000	0.000000
15.000066	ecoli_transcript	1243.000000	0.000000	0.000000	0.000000
15.000066	ecolipol	75.000000	0.000000	0.000000	0.000000
15.000066	ecolipol-2	0.000000	0.000000	0.000000	0.000000
15.000066	ecolipol-2-p	0.000000	0.000000	0.000000	0.000000
15.000066	ecolipol-p	0.000000	0.000000	0.000000	0.000000
15.000066	gp-2	0.000000	0.000000	0.000000	0.000000
15.000066	lysozyme-3.5	0.000000	0.000000	0.000000	0.000000
15.000066	nonpref_charged	750.000000	0.000000	0.000000	0.000000
15.000066	nonpref_uncharged	0.000000	0.000000	0.000000	0.000000
15.000066	pref_charged	1750.000000	0.000000	0.000000	0.000000
15.000066	pref_uncharged	0.000000	0.000000	0.000000	0.000000
15.000066	protein_kinase-0.7	0.000000	0.000000	0.000000	0.000000
15.000066	rnapol-1	0.000000	0.000000	0.000000	0.000000
15.000066	rnapol-3.5	0.000000	0.000000	0.000000	0.000000
19.999294	E. coli B promoter	0.000000	0.000000	0.000000	0.000000
19.999294	E. coli C promoter	0.000000	0.000000	0.000000	0.000000
19.999294	E. coli promoter A1	1.000000	0.000000	0.000000	0.000000
19.999294	E. coli promoter A2	0.000000	0.000000	0.000000	0.000000
19.999294	E. coli promoter A3	0.000000	0.000000	0.000000	0.000000
19.999294	T7 promoter phi1.1A	0.000000	0.000000	0.000000	0.000000
19.999294	T7 promoter phi1.1B	0.000000	0.000000	0.000000	0.000000
19.999294	T7 promoter phi1.3	0.000000	0.000000	0.000000	0.000000
19.999294	T7 promoter phi1.5	0.000000	0.000000	0.000000	0.000000
19.999294	T7 promoter phi1.6	0.000000	0.000000	0.000000	0.000000
19.999294	T7 promoter phi10	0.000000	0.000000	0.000000	0.000000
19.999294	T7 promoter phi13	0.000000	0.000000	0.000000	0.000000
19.999294	T7 promoter phi17	0.000000	0.000000	0.000000	0.000000
19.999294	T7 promoter phi2.5	0.000000	0.000000	0.000000	0.000000
19.999294	T7 promoter phi3.8	0.000000	0.000000	0.000000	0.000000
19.999294	T7 promoter phi4.3	0.000000	0.000000	0.000000	0.000000
19.999294	T7 promoter phi4.7	0.000000	0.000000	0.000000	0.000000
19.999294	T7 promoter phi4c	0.000000	0.000000	0.000000	0.000000
19.999294	T7 promoter phi6.5	0.000000	0.000000	0.000000	0.000000
19.999294	T7 promoter phi9	0.000000	0.000000	0.000000	0.000000
19.999294	__gene 0.3_rbs	0.000000	0.000000	0.000000	0.000000
19.999294	__gene 1.1_rbs	0.000000	0.000000	0.000000	0.000000
19.999294	__gene 1.2_rbs	0.000000	0.000000	0.000000	0.000000
19.999294	__gene 1.3_rbs	0.000000	0.000000	0.000000	0.000000
19.999294	__gene 1.4_rbs	0.000000	0.000000	0.000000	0.000000
19.999294	__gene 1.7_rbs	0.000000	0.000000	0.000000	0.000000
19.999294	__gene 1.8_rbs	0.000000	0.000000	0.000000	0.000000
19.999294	__gene 10A_rbs	0.000000	0.000000	0.000000	0.000000
19.999294	__gene 11_rbs	0.000000	0.000000	0.000000	0.000000
19.999294	__gene 12_rbs	0.000000	0.000000	0.000000	0.000000
